conv_id,utterance_id,AnnoMI Label,vol_text,speaker
43,14,['SR'],"Okay. So, you've made this appointment before in the past and the anxiety has kind of taken over where you've rescheduled it.",therapist
43,15,['N'],Yes.,client
43,16,['OQ'],"And this time, it seems like it's a little bit different this time. How come this time you feel like you might not reschedule this time around?",therapist
43,17,['C'],"Um, well I think it's this kind of long time coming. I just need to do it and then I can figure out, if I don't pass, I have to wait three more months to do it. And then I just study for the next three months. And if I do, then I can have that weight lifted off my shoulders cause it's been all a lot of weight on me and I think about it every single day. And I'm just sick of thinking about it.",client
43,18,['O'],So that's really encouraging you thinking about how good you'll feel afterwards once it's done and taken.,therapist
43,19,['N'],"Yeah. But then I do worry, you know, that negative talk that, you know, when you have anxiety. So then I worry about if I don't pass it, you know, like people are going to ask me how I did and if I don't pass it I'm gonna have to tell them, it's embarrassing for me. Um, so that makes me really anxious.",client
43,20,['SR'],Yeah. You kind of want to avoid that. Yeah. Have those other feelings that could come up and if you don't have.,therapist
43,21,['N'],Right.,client
43,22,['OQ'],I'd love to hear from you. When was the time in the past that you were feeling anxious about something and you actually did it and it turned out well?,therapist
43,23,['N'],"Uh, I would say maybe like four or five years ago, um, I had to do a recording for work and I did not want to do it. I was trying to find every way that I can get out of during this recording. And, um, and then I played my recording and because of the way sometimes I carry myself, like not confident and very anxious, um, I think other people don't always believe in me.",client
43,24,['N'],"And so, um, when I played the recording, it actually ended up being one of the best recordings and like my supervisor and our national consultant, they were very like shocked about it because it because of just was the way I carried myself. So I thought, I don't really like compliments that makes me, um, anxious too again people compliment me, but it was a nice feeling because I really didn't trust in myself. And to know that I did a good job.",client
43,25,['O'],Yeah.,therapist
43,26,['N'],"Um, it made me feel good.",client
43,27,['CR'],"So, in that experience, it really built up your self-confidence and it almost not only changed the way you saw yourself, but maybe how other people saw you and you really, you liked that feeling.",therapist
43,28,['N'],"Yeah, I did.",client
43,29,['O'],"Yeah. And that must've been really brave for you to do something that seems really daunting at first, yet you were really successful at it.",therapist
43,30,['N'],Yeah.,client
43,31,['OQ'],"Um, how do you think you could relate that to what you're dealing with now?",therapist
43,32,['C'],"I mean, I think again, like all that anxiety, the same anxiety I had with that I have with those tests. And so, um, but that if I pass this test, if I could have that same feeling that I had, like when I did a good job like the-- you know, I mean, I would like to have that feeling again.",client
43,33,['O'],Mm-hmm,therapist
43,34,['N'],You know.,client
43,35,['SR'],So for you to create opportunities to create those moments that you can have that feeling again,therapist
43,36,['N'],Right,client
43,37,['O'],"And you just mentioned too, you feel really proud of yourself.",therapist
43,38,['N'],Yeah.,client
43,39,['OQ'],"So to end our conversation, how do you think you couldn't move? You originally said, you were at four or five, what would have to happen to get you to like a seven, to feel more confident?",therapist
43,40,['C'],"Well, considering this test is coming on the way in a few days, um, I think, for me and just like practicing and just really seeing how I do and if I do well, then I think my confidence might go up a little bit.",client
43,41,['O'],Mm-hmm,therapist
43,42,['C'],"And maybe just having that faith in myself that, you know, that I can do it instead of just thinking that I can't.",client
43,43,"['CR', 'OQ']",So that positive self-talk could really go a long way for you?,therapist
43,44,['C'],Yeah. Mm-hmm.,client
43,45,"['OQ', 'SR']","So to summarize, it sounds like you are still feeling kind of anxious about this test coming up, you've rescheduled it, um, over the past couple years. Yet, this time around, you seem more confident to just get it done. And you've even mentioned times in the past where you were feeling anxious and you were successful about it and that you felt proud about yourself. And you liked the way it means, you see yourself and how others saw you, and it seems like y-you're ready to finish this exam and-and remind yourself that you can be successful?",therapist
43,46,['C'],Yeah.,client
43,47,['O'],"Okay. Well, thank you, Tanya.",therapist
43,48,['N'],Thank you.,client
43,49,['O'],Mm-hmm.,therapist
45,0,['OQ'],"Hi, Mary, how was your day?",therapist
45,1,['N'],Fine. Where do you want me to sign?,client
45,2,['CR'],"Well, you can sign right there. Seems like you're not in the mood to talk today.",therapist
45,3,['N'],Not really.,client
45,4,['GI'],"Okay. You know it seems like you had uh, a day at school. I noticed that uh, you missed your first hour of class today as well.",therapist
45,5,['N'],"Yeah, whatever. I just, yeah.",client
45,6,['CQ'],It seems like that doesn't-isn't really a concern for you at this time?,therapist
45,7,['N'],"It's just like the same thing every day like, I don't really know why. Like um, so I signed your paper, why are asking me all these questions?",client
45,8,['SR'],"So you're kind of wondering what the point of these visits are, me coming to your house.",therapist
45,9,['N'],Yup.,client
45,10,['CQ'],Okay. Would it be okay with you if I kind of explained again kind of what this program is about?,therapist
45,11,['N'],I guess so.,client
45,12,['GI'],"You know that I will be stopping by every day just to make sure that you're here and following and-and responding to your GPS and making sure that that's charged up every day and that, um, if you're leaving the house without permission, that we will be aware of that as well. Um, and kinda just to get to know you as well when I come for these visits 'cause, um, you know that's kind of my role as your caseworker is just to-to monitor your day-to-day stuff.",therapist
45,13,['N'],So you just wanna know my business?,client
45,14,['SR'],It does kinda come off as nosy at times I'm sure.,therapist
45,15,['N'],Mm-hmm.,client
45,16,['O'],"I know uh, some clients have struggled with understanding that I really do care about you. And you know that when we first met that you had expressed a goal of, um, getting off this program as quickly as possible.",therapist
45,17,['N'],Mm-hmm.,client
45,18,['GI'],So I know just kinda being here when you need to be here is one way of doing that.,therapist
45,19,['N'],Mm-hmm.,client
45,20,['CR'],Yet you still can seem kind of annoyed that this is something that we still have to do.,therapist
45,21,['N'],Yeah. I mean I guess I'll be here if I have to be but I can't make any promises that I won't leave.,client
45,22,['CQ'],So you're still kinda concerned that you're not quite sure if you will be able to do this successfully?,therapist
45,23,['N'],"No, 'cause this just kinda feels like why do you need to know my business? Why do you care?",client
45,24,['CR'],"Um, and-and I'm sure that does seem kind of confusing too 'cause I'm sure you've got a lot of other people involved in your life right now with the courts I'm sure, I know that your mom is concerned about you as well and there's this one other person kinda checking in on you as well.",therapist
45,25,['N'],Mm-hmm.,client
45,26,['CR'],I'm sure it's pretty overwhelming.,therapist
45,27,['N'],It's just like a lot.,client
45,28,['O'],Mm-hmm.,therapist
45,29,['N'],And you feel like there's all these rules.,client
45,30,['SR'],Yeah. And there is and I'm sure that it is really struggling at times too.,therapist
45,31,['N'],Mm-hmm.,client
45,32,['O'],"Um, and I know some clients have expressed just really valuing their freedom. They didn't realize how much they really valued that until it was gone.",therapist
45,33,['C'],"Right, I think that's the only thing that I wish I had now.",client
45,34,['CQ'],Your freedom?,therapist
45,35,['N'],Mm-hmm.,client
45,36,['OQ'],What would be some ways you could go about being able to get your freedom back?,therapist
45,37,['C'],I guess like your sign your papers.,client
45,38,['ADVI'],"Mm-hmm, yup that's one step, just sign the papers when I come by. Even though it seems like it's kinda annoying at times, it is something that we're contracted to do.",therapist
45,39,['N'],Mm-hmm.,client
45,40,['OQ'],What are some other ways you feel like you can get your freedom back?,therapist
45,41,['C'],Not do this again so that I don't ever have to be here and be stuck in my house and all of these people coming to visit me and know my business.,client
45,42,['CQ'],"So that's something that will motivate you to not do what you did, not commit that crime, and, um, 'cause you do not like when we stop by?",therapist
45,43,['N'],Yup.,client
45,44,['O'],"That's okay. Well, I know that you are making an effort. I do appreciate then and when-when I do stop by that you still sign the paperwork even though you feel like it's annoying at times. So, thank you for, uh, at least doing that.",therapist
45,45,['N'],Mm-hmm.,client
45,46,['O'],"Okay. Um, before I leave today is there anything else you'd like to add or-or need to share with me?",therapist
45,47,['N'],Not really.,client
45,48,['GI'],"Okay, well just so you know, again, I do have to come back so I'll see you later today then.",therapist
45,49,['N'],All right.,client
45,50,['O'],All right.,therapist
45,51,['N'],Bye.,client
46,0,['CQ'],"So, Jacob, everything looks very normal on your physical exam. Do you have any questions for me?",therapist
46,1,['N'],No.,client
46,2,['O'],"Okay. I see that you filled out our, um, alcohol and drug questionnaire. Is it okay if we go through this together?",therapist
46,3,['N'],Sure.,client
46,4,"['CQ', 'GI']",Okay. What we talk about is confidential. I only tell your parents about what we say if you give your permission or if I become worried about a danger to-to you or to someone else. Does that make sense?,therapist
46,5,['N'],Yeah.,client
46,6,"['CQ', 'GI']","Okay. So, let's take a look. So I see that you have marked that you sometimes use alcohol, and that you have used alcohol to relax, feel better about yourself or fit in. Do you mind telling me a little bit more about your alcohol use?",therapist
46,7,['S'],"It's not a big deal. Sometimes with my friends, we'll drink a few beers and when we're hanging out or when we're at a party, and sometimes rum and cokes.",client
46,8,['CQ'],"Okay, so how many do you usually have at a time?",therapist
46,9,['S'],"Um, three or four, probably. I don't keep track.",client
46,10,['CQ'],Okay. And how often?,therapist
46,11,['N'],"Um, probably about once or twice a month.",client
46,12,"['CQ', 'SR']","Okay. So, you drink with friends, sort of three or four beers or mixed drinks, one or two times a month. How long have you been doing that?",therapist
46,13,['N'],Probably since last October.,client
46,14,"['OQ', 'SR']","So, for about six months. I'm curious. What do you like about drinking alcohol?",therapist
46,15,['N'],What do I like about it?,client
46,16,['O'],Yeah.,therapist
46,17,['S'],"Um, I don't know. It's just fun to drink with my friends, like when we're at a party at someone else's house, and we're drinking with other people that we don't know. It tastes good.",client
46,18,['SR'],"Okay. So, it sounds like you feel relaxed and have fun when you're drinking with friends and you like the taste.",therapist
46,19,['N'],Mm-hmm.,client
46,20,['CQ'],"Okay. I'm also curious, are there any parts about your alcohol use that you don't like?",therapist
46,21,['C'],"Um, I don't like when I get sick in the mornings 'cause of hangovers and-",client
46,22,['O'],Mm-hmm.,therapist
46,23,['C'],"-when I start throwing up, that's not- I don't like that.",client
46,24,['CQ'],"Have you ever experienced a-a blackout, like when you've been drinking and you wake up and you don't remember what happened?",therapist
46,25,['N'],"No, but that happened to someone I know, though.",client
46,26,['CQ'],"Okay. And have you had any problems related to-to your drinking alcohol, like at home or school or somewhere else?",therapist
46,27,['C'],"Um, one time I missed first period of school 'cause I had a hangover and I was late getting up.",client
46,28,['O'],Mm-hmm.,therapist
46,29,['C'],"Mm, mom got mad at me 'cause I wouldn't get out of bed and she said she knew I had a hangover.",client
46,30,['CQ'],Mm-hmm. Have you told your mother that you drink with your friends?,therapist
46,31,['C'],"No, but I got grounded for two weeks after that. [chuckles]",client
46,32,['CQ'],"So more negative things about your drinking, like getting into trouble with your mom and missing a class at school when you had a hangover?",therapist
46,33,['S'],"Yeah, but I only missed school once.",client
46,34,['GI'],"Okay. I see on the questionnaire that you have not ridden in a car with someone who's been drinking and you haven't driven a car, um, after you've been drinking. Is that correct?",therapist
46,35,['N'],Yeah.,client
46,36,['GI'],"That's great. And I hope you continue to avoid those things. As your doctor, I want you to know that I'm concerned about your drinking. When teens drink, things can go wrong, like injuring yourself. Even when you don't drink too excess, though, your brain is still developing and is very sensitive to the effects of alcohol.",therapist
46,37,['N'],Okay.,client
46,38,"['ADVI', 'CQ']","That's why I recommend that all my adolescent patients not drink at all. So if you were thinking today about how ready you feel to stop drinking alcohol on a scale of zero to ten, with zero not being ready at all and ten feeling very ready, what number would you pick?",therapist
46,39,['N'],"Um, probably a five.",client
46,40,['OQ'],"A five? So, I'm curious. Why didn't you pick a lower number like a two or three that would mean you're only a little bit ready to stop drinking?",therapist
46,41,['C'],"Well, I guess I'm just tired of getting in trouble.",client
46,42,['OQ'],Okay. What could you do to avoid getting into trouble?,therapist
46,43,['C'],"Um, not drink.",client
46,44,['CQ'],[chuckles] Have you ever tried not drinking or stopping drinking?,therapist
46,45,['S'],"No, not really.",client
46,46,['NEGO'],Okay. What some people your age do is try stopping drinking for a period of time just to see what that feels like.,therapist
46,47,['C'],I could probably do that.,client
46,48,['CQ'],"So, how long do you think you could go without drinking?",therapist
46,49,['N'],I don't know.,client
46,50,"['CQ', 'NEGO']",Do you think you could go two months without drinking?,therapist
46,51,['C'],"Yeah, probably.",client
46,52,['OQ'],Okay. What things would make it easier for you to not drink?,therapist
46,53,['C'],"Um, I could probably drink something else when my friends are drinking, like just coke.",client
46,54,['CQ'],Anything else to make things easier for you?,therapist
46,55,['C'],I can probably hang out with some of my friends who don't drink or inviting them to parties and having fun 'cause not everyone drinks at parties.,client
46,56,['CQ'],"Okay. Is there anybody in your life that you can talk to about this, who give you some support for not drinking?",therapist
46,57,['C'],"Yeah. The-- My friends who don't drink would probably be happy that I'm not drinking either and yes, they'd support me.",client
46,58,"['CQ', 'SR']","Great. So you've come up with some reasons to stop drinking, like having hangovers and throwing up and getting into trouble. And you've developed some strategies to-to try to not drink, like spending more time with friends who don't drink or having non-alcoholic drinks when people around you are drinking alcohol. I think that's a great plan. I'm really proud of you for giving this a try. How about if I have you make an appointment for two months from now and then I'll see you back and we can see how things are going?",therapist
46,59,['N'],Okay.,client
47,0,['OQ'],"Hey, Mary, how are you?",therapist
47,1,['N'],Fine.,client
47,2,"['GI', 'OQ']","Um, I noticed some yelling going on in the house, what's going on?",therapist
47,3,['N'],It's not really any of your business.,client
47,4,['CR'],So nothing you want to talk about right now?,therapist
47,5,['N'],Mm-hmm.,client
47,6,['CR'],My guess is you're probably involved in that.,therapist
47,7,['N'],Hmm.,client
47,8,"['CR', 'GI']","Okay, I understand that sometimes if you're feeling angry or upset about something, the last thing you want to do is share with your caseworker at that time, but, um, you know I am here for you, and if there's anything you ever want to talk about or share with me, that is something that I would love to-to here, and I'll just see sit here and listen if that's something that you would find helpful.",therapist
47,9,['N'],Okay.,client
47,10,"['CR', 'OPTI']","Okay. You know what? I-it seems like things have been really a struggle for you lately, and I have noticed that you haven't been in the best mood, so I'm really- I am concerned about you, but again, it's your choice if that's something that you feel like you want to share with me.",therapist
47,11,['N'],Okay.,client
47,12,['GI'],"All right, well, you know I will be by later today. If, um, you have any questions or if you want to talk, um, otherwise, again, I'll stop by and call you later.",therapist
47,13,['N'],Okay.,client
47,14,['O'],"All right, take care, bye.",therapist
48,0,['N'],"You know that my friends were happy, um, that I'm like this cool person who moved from in the middle of nowhere, has a strange accent that-",client
48,1,['O'],Mm-hmm.,therapist
48,2,['N'],"-they like all my stories, they are really receptive-",client
48,3,['O'],Mm-hmm.,therapist
48,4,['N'],-but they don't know that I have one diabetes story.,client
48,5,['O'],Okay.,therapist
48,6,['N'],That one I haven't shared yet.,client
48,7,['O'],Uh-huh.,therapist
48,8,['N'],"So, I guess I'll make it short to exactly the incident 'cause I know we can't avoid it now. Uh, yeah, well, that one what happened was I-I was invited to my first party in this crew-",client
48,9,['O'],Uh-huh.,therapist
48,10,['N'],-which I was super excited about.,client
48,11,['O'],Sure.,therapist
48,12,['N'],"But, it was an evening party and we all wore really nice dresses-",client
48,13,['O'],Mm-hmm.,therapist
48,14,['N'],"-the short ones, the really huggy ones. [chuckles]",client
48,15,['O'],Uh-huh. Uh-huh.,therapist
48,16,['C'],"So I actually decided, and I know this wasn't the smartest decision of mine, but I did not wear my insulin pump.",client
48,17,['O'],Uh-huh.,therapist
48,18,['C'],Which was the reason why I didn't want quite to address 'cause I know better. I-,client
48,19,['CR'],You probably think that I'm going to get on your case about that or something.,therapist
48,20,['N'],"Yes, I know, I know, I know.",client
48,21,['O'],Yeah.,therapist
48,22,['C'],Like the learning is done but-,client
48,23,['O'],Hmm.,therapist
48,24,['N'],-but yes I guess it's unavoidable that we address it. [laughter],client
48,25,['CR'],"Yeah and I-- Yeah, you really-- You're already like, you're taking a look at this and sure don't need me like-- Obviously, you don't want to be doing that in the first place, but—",therapist
48,26,['C'],Yeah.,client
48,27,"['CR', 'OQ']","Yeah, clearly, you made a decision because you didn't want to stand out in some way I'm guessing. So, let's-let's talk more about that. Tell me where would you like to take this?",therapist
49,0,['OQ'],"All right, Catherine, welcome back. I'll be interested to, sort of, after we met last time, what-what were you-- what have you been thinking about over the week 'cause, you know, I-I remembered last time I asked you what you were thinking about coming, but-",therapist
49,1,['N'],Mm.,client
49,2,['OQ'],-what was different this time and your thoughts about coming?,therapist
49,3,['N'],"I suppose, my expectations are a wee bit clearer as to why I'm here.",client
49,4,['O'],Yeah.,therapist
49,5,['C'],"I guess, I'm-- It made me think about how much money I have been losing recently. So, yeah. I'm happier to be here. [chuckles]",client
49,6,['CQ'],"Okay, okay. So, there's a shift from last time?",therapist
49,7,['N'],Mm-hmm.,client
49,8,['GI'],"Yeah. Yeah. My sense is we'll be able to work pretty well together. That's my, sort of, sense of, uh-- After last time, I thought, you know, ""Here's a young woman who's, you know, got some energy to get things together-",therapist
49,9,['N'],Mm.,client
49,10,['GI'],"-and, uh--"" So, really, what we'd like to talk about today is-is get a sense of, um-- Let's talk about the things that would be good to work with, um, over the next, you know, nine months together, really.",therapist
49,11,['N'],Mm-hmm.,client
49,12,['SR'],"So, one of the things that we started to touch on, last time, was this issue of gambling, and, um, you were talking, last time, about how the gambling had, sort of, got you into trouble with your family.",therapist
49,13,['N'],Mm-hmm.,client
49,14,['CQ'],"Yeah. So, thinking about, like, you know, last time, you-you started to say that, well, you thought it was-- you deserved it and there was some thinking around that, so I'm, sort of, wondering how open you are to-to exploring that from some different angles?",therapist
49,15,['N'],"Yeah. I'm happy to explore it, so to speak. [chuckles]",client
49,16,['O'],Yeah. Yeah.,therapist
49,17,['N'],Yeah.,client
49,18,['O'],Yeah. Yeah.,therapist
49,19,['N'],Yeah.,client
49,20,"['GI', 'OQ']","Yeah, so how-how-- You know, like-- 'Cause, sometimes, when we start to open things up, and then you think, ""Oh, it feels a bit uncomfortable."" So, how do you manage things when you get uncomfortable? How have you managed those in the past?",therapist
49,21,['N'],"Hmm. I don't know, I probably lock off a wee bit. [chuckles]",client
49,22,['OQ'],"Yeah. Yeah. So, how would I know if we were talking and you were blocking off? What would I notice, uh, in our session together?",therapist
49,23,['N'],"Yeah, um. I'm sure you've already noticed. [chuckles] Um, I don't know, probably fidget.",client
49,24,['O'],Yeah?,therapist
49,25,['N'],That's why I am still a bit—,client
49,26,['O'],"Yeah, that's okay.",therapist
49,27,['N'],[chuckles],client
49,28,['CQ'],"So-so, what would be really helpful maybe because I might miss it, you know, so, like, could you tell me? It would be really helpful if—",therapist
49,29,['N'],When I'm feeling uncomfortable?,client
49,30,['GI'],"Yeah, yeah. If you could just say, ""Ken, hi, I am starting to, you know, tune it out here, starting to get uncomfortable,"" that would be really helpful.",therapist
49,31,['N'],Okay.,client
49,32,['CQ'],Yeah?,therapist
49,33,['N'],Mm-hmm.,client
49,34,['SR'],"Yeah, thanks for that, okay. So, let's think about the-- It has to do with how you just sorted out the thing around the gambling 'cause last time you were here, you told me that you get a buzz, you know, it seemed like you were gambling a bit more than your girlfriends were aware of, and-and you said you owe one of your friends some money.",therapist
49,35,['N'],Mm.,client
49,36,['CQ'],"So, um, how serious do you think this issue is to sort?",therapist
49,37,['C'],[sighs] I suppose it's really serious if I wanna get out of my-my-my debt.,client
49,38,['O'],"Yeah, okay.",therapist
49,39,['C'],"Credit comes out of my ears, and mom and dad aren't bailing me out anymore, so-",client
49,40,['O'],Yeah.,therapist
49,41,['C'],"-I suppose, I've gotta sort it out myself.",client
49,42,['CQ'],"Okay. So, again, on a scale of 1 to 100, how serious-- how important is it to sort it out? Yeah.",therapist
49,43,['C'],About 80. [chuckles],client
49,44,['CQ'],"About 80? Right up there, yeah, yeah? And another question that's, sort of, related to that, how confident are you that you can, you know, you can actually get it sorted and get on with life?",therapist
49,45,['C'],"I'm gonna say, I'm completely confident.",client
49,46,['CQ'],"Yeah? But, what would-",therapist
49,47,['N'],Yes.,client
49,48,['CQ'],-your level be on a scale of 1 to 100? Where does your confidence sit?,therapist
49,49,['N'],"What, on my confidence to stop? [chuckles]",client
49,50,['GI'],"Well, to get it sorted. Not necessarily to stop. But we don't- we don't know whether-whether stopping's the right answer here, I don't know, but-but, your confidence to sort it out.",therapist
49,51,['S'],"It's hard when it's part of your lifestyle, you know?",client
49,52,['O'],Mm.,therapist
49,53,['S'],When I went with my girlfriends to the pub last night and I went and hit a bit of a flutter-,client
49,54,['O'],Hmm.,therapist
49,55,['S'],"-so, you know, I think I'm a bit weird if I just sit-sit at the bar on my own. [chuckles]",client
49,56,['CQ'],"Yeah. Yeah, so-so, you fluttered last night with them?",therapist
49,57,['N'],Yeah.,client
49,58,['CQ'],"Yep. Okay, okay. And-and when they stopped fluttering, were you still fluttering or did you stop with them? Where-where were you with—",therapist
49,59,['S'],"Oh, I had to stop halfway 'cause I'd ran out of money. [chuckles]",client
49,60,['SR'],"Okay. Okay. Okay. Yeah, yeah. So, you were saying before that, you know, there was, you know, money you couldn't really afford-",therapist
49,61,['N'],Mm-hmm.,client
49,62,['CQ'],"-'cause you owed your mom and dad some money, and they weren't bailing you out anymore, and you had to go out and find some money, I think?",therapist
49,63,['N'],Yeah.,client
49,64,['CQ'],"Yeah? Yeah. Yep. So, it seems like almost, like, you're still in the behavior, you know, still creating some problems?",therapist
49,65,['N'],Mm-hmm.,client
49,66,['O'],Yeah? Yeah.,therapist
49,67,['N'],Yeah.,client
49,68,['CQ'],"There's some feelings when you, kind of, think about that?",therapist
49,69,['C'],"I don't know, but I'd like to get back on track, but—",client
49,70,['O'],Yeah.,therapist
49,71,['C'],Not really planning on spending my life in debt. [chuckles],client
49,72,['O'],Mm.,therapist
49,73,['C'],"I don't mind traveling, and, you know, I've got friends that are saving for the [unintelligible 00:18:27] and I'm 25 and working in retail, and got four credit cards-",client
49,74,['O'],Yeah.,therapist
49,75,['C'],-so I won't be doing any traveling any time soon.,client
49,76,['OQ'],"Okay. So, again, that, sort of, sounds really important. So, what's-what's your dreams? What are your dreams? Where do you wanna be in five years' time? Where does Catherine wanna be? What do you wanna be doing? What are your dreams?",therapist
49,77,['N'],Maybe I wanna have traveled and found the man of my dreams. [chuckles],client
49,78,['O'],"Yeah, yeah.",therapist
49,79,['N'],"I don't know. Kids maybe, but-",client
49,80,['O'],Okay.,therapist
49,81,['C'],"-I'm not gonna- [sighs] I'm not gonna make a decent mom the way I am, at the moment, am I? So I probably need to get on track at some stage. [chuckles] I'll be pushing 30 and still in debt, at this rate.",client
49,82,['CR'],"Okay, okay. So, it seems like you're-you're, kind of, in a state in your life of considering your next steps.",therapist
49,83,['N'],Yeah.,client
49,84,"['CQ', 'CR']","Yeah? Yeah. ""Do I continue with the, you know, my little current lifestyle,"" and you are so much the party girl you used to be-- I was speaking to last time-",therapist
49,85,['N'],[chuckles],client
49,86,['CR'],"-wasn't that-- Is that right? Yeah? So, ""Do I live a party lifestyle-- party-girl kind of lifestyle, or am I got some other dreams to follow?"" So, they're hard calls to make. And-and it all-- And there are no three ways. We will have to make those calls at some point.",therapist
49,87,['N'],Mm.,client
49,88,['CQ'],"And, my sense, is that some of the challenge for you, at the moment? Yeah?",therapist
49,89,['N'],Yeah.,client
49,90,['CQ'],"When you think five years ahead, which-which position do you wanna be in? Which-which feels best? Party girl still, you know, with those four credit cards maxed out major, or would you wanna be actually, you know, thinking about having traveled and, you know, maybe, starting a family, those other things? Which-which direction feels best for you at this point?",therapist
49,91,['C'],"Party girl at 30s is a bit sad, really, isn't it? [chuckles]",client
49,92,['O'],I don't know.,therapist
49,93,['S'],I don't know. It's been fun up to now-,client
49,94,['OQ'],What's your hunch? Yeah.,therapist
49,95,['N'],"-but I really do wanna travel, so.",client
49,96,['CQ'],"Yeah, yeah. Where in particular? You've got any ideas about what—",therapist
49,97,['N'],"Um, Egypt, always been, yeah.",client
49,98,['CQ'],Egypt?,therapist
49,99,['N'],Yeah.,client
49,100,['OQ'],"Uh, what's that about Egypt, that, uh?",therapist
49,101,['N'],"Oh, I just think it's just fascinating.",client
49,102,['CQ'],Yeah?,therapist
49,103,['N'],"Yeah. Just the, um, the outlook, and the culture and the history and-",client
49,104,['O'],Oh.,therapist
49,105,['N'],-somewhere I've always wanted to go.,client
49,106,['O'],Yeah.,therapist
49,107,['N'],"It's not the safest place at the moment, mind you, but [chuckles].",client
49,108,['O'],"No, that's true.",therapist
49,109,['N'],Yeah.,client
49,110,['O'],But for obvious times.,therapist
49,111,['N'],Yep.,client
49,112,['O'],It could be very different.,therapist
49,113,['N'],Mm-hmm.,client
49,114,['CQ'],"Yeah. Okay, so you've been-- How long have you had this-this idea for that that's what you'd like and that's where you'd like to go?",therapist
49,115,['N'],"Oh, since I was young, early teens.",client
49,116,['CQ'],"Oh, yeah?",therapist
49,117,['N'],Yeah.,client
49,118,['OQ'],"Mm. So how much does the kind of, uh, current lifestyle rob you of that, you know, take away from that dream?",therapist
49,119,['C'],"Yeah, well, I suppose with the amount of money I've spent over the last five years I probably could have gone to Egypt and back five times by now. [chuckles]",client
49,120,['O'],"Yeah. Well, yeah.",therapist
49,121,['N'],Mm.,client
49,122,['O'],"There you go. So there's some decisions to make around, uh, which dream, which path you wanna follow.",therapist
49,123,['N'],Mm.,client
49,124,['OQ'],Hmm. What do you reckon to be the-the hardest bit of taking that pathway to-to traveling and realizing the-the dream? What would be the tough things that you'd have to confront?,therapist
49,125,['C'],"I believe then to cut off some of my friendships. Um, 'cause since you see that's, you know, part of their lifestyle.",client
49,126,['O'],Yeah.,therapist
49,127,['N'],Yeah. It will be a big change.,client
49,128,['OQ'],"Mm-hmm, mm-hmm. So I see this is- this is something you've been thinking about for a while. So how far away do you think you are from that change? You know, 'cause obviously it can-can be on the never, never, but how far away are you from it, making some decisions about that?",therapist
49,129,['C'],"Seems like a bit of an unrealistic dream. Um, and I'd like to take the first step but, uh, that's gonna be easy.",client
49,130,['OQ'],"No, no. That'll be easy. So what is the first step for you?",therapist
49,131,['C'],"Probably, um, [chuckles] cutting up the credit cards for a starter, and trying to restrain myself, and not to be led into temptation, I suppose, so.",client
49,132,['O'],Okay.,therapist
49,133,['C'],"You know, if the pokies are at the pubs, just don't go to the pub. [chuckles]",client
49,134,['CQ'],"Yeah, it's hard, isn't it? It's hard being in the pub thing, in that environment.",therapist
49,135,['N'],Mm-hmm.,client
49,136,['GI'],"We'd-we'd-we'd have an illustration for them, I suppose. We call those high-risk situations. You know, it's that-- so you might learn some language about some sort of the way that we describe-",therapist
49,137,['N'],Mm. [chuckles],client
49,138,"['CQ', 'GI']","-it and stuff, but, you know, being at the pub, you know, you want to sort of get the buzz of, you know, gambling, you know, horror situation, really easy to just go against what you decide that you wanted to do. Yeah?",therapist
49,139,['N'],Mm.,client
49,140,['OQ'],Yeah? So how today have you sort of found some ways to manage that?,therapist
49,141,['N'],"Um, I haven't managed it to-to this point, so [chuckles] I don't know.",client
49,142,['O'],Mm.,therapist
49,143,['C'],"Um, I suppose I've just got to get tougher with myself.",client
49,144,['ADVI'],"Yeah. I think somewhat being tough with yourself, what-- yeah, people often say that, but, you know, it's not-- I think there are some things that you can do, and you've already-already identified a really good strategy.",therapist
49,145,['C'],What? Cutting off some of my friendships?,client
49,146,['ADVI'],"Well, it's a couple of ideas. O-one, thinking about who your friends are and will your friends support you to realize your dream of traveling to Egypt.",therapist
49,147,['N'],Mm.,client
49,148,['CQ'],"Um, and the other idea you talked about before was, actually, cutting up your credit cards. So kind of amazing what that thing makes there on different cards isn't it?",therapist
49,149,['N'],Mm-hmm.,client
49,150,['CQ'],"It's very helpful and healthy. So, yeah, a couple of really good ideas already you've got, guess so?",therapist
49,151,['N'],Mm-hmm.,client
49,152,['O'],Yeah. So that's-that's some work that we can continue to work with. Yeah? Yeah?,therapist
49,153,['N'],Yeah.,client
49,154,['OQ'],"So 'cause-'cause I asked the question before, is what might be the hardest thing, and you'd identified that your friends, you know, could be one of the habits.",therapist
49,155,['N'],Mm.,client
49,156,['CQ'],"Yep, yep. Could that mean that some of your friends are probably moving around some similar sort of stuff like you, wondering about where they're going and-",therapist
49,157,['N'],Mm-hmm.,client
49,158,['CQ'],"-what they want to further their dreams, yeah?",therapist
49,159,['N'],Mm. Yeah.,client
49,160,['O'],"Okay, so we talked about sort of where things you-w-- Where you might be in five years and which path you wanna take, yep, yep? And you seemed very clear about it.",therapist
49,161,['N'],Mm-hmm.,client
49,162,['GI'],"Yeah, yeah. Something we can- we can do over the next while is-is really get some very concrete things in place to support you to do that.",therapist
49,163,['N'],Yeah.,client
49,164,['OQ'],Yeah. So what's one thing you can do between now and the next time we meet?,therapist
