conv_id,corp_vol_idx,speaker,bc_pattern,volley_text_summary,full_volley_text,display_volley_text,significance_rank,correlation,p_value,p_adjusted
5e12194094d5ee89089a78d2,2740,counsellor,"AF, CQ, FI, SR, ST, SU",Thank you for our conversation today. Let's take a moment to summarize what we’ve discussed. You mentioned that you currently smoke about 15 cigarettes a day and that smoking has been a long-standing ...,"Thank you for our conversation today. Let's take a moment to summarize what we’ve discussed. You mentioned that you currently smoke about 15 cigarettes a day and that smoking has been a long-standing habit in your life, providing a sense of comfort. At the same time, you're finding the expense a concern. Right now, you're okay with the balance between comfort and cost. It's important to acknowledge these aspects, and I appreciate you sharing your thoughts and feelings about smoking with me. If you ever want to delve deeper into this or explore any changes in the future, I'm here for support. Would you like to continue the conversation?","Thank you for our conversation today. Let's take a moment to summarize what we’ve discussed. You mentioned that you currently smoke about 15 cigarettes a day and that smoking has been a long-standing habit in your life, providing a sense of comfort. At the same time, you're finding the expense a concern. Right now, you're okay with the balance between comfort and cost. It's important to acknowledge these aspects, and I appreciate you sharing your thoughts and feelings about smoking with me. If y...",4,-0.20251732540068346,0.02996325960071016,0.3064546447899697
668912769c60f1491ca58981,2909,counsellor,"AF, CQ, FI, SR, ST, SU",Thank you for taking the time to chat with me today. Let's go over what we've discussed. You've expressed a strong desire to quit smoking for health and financial reasons. We've looked into how dealin...,"Thank you for taking the time to chat with me today. Let's go over what we've discussed. You've expressed a strong desire to quit smoking for health and financial reasons. We've looked into how dealing with an oral fixation can be a challenge, and you're open to building new habits. You’re considering incorporating gym visits on Monday through Wednesday and using toothpicks every day to address these concerns. Your readiness to make changes and your thoughtful approach to building a weekly routine demonstrate your commitment to this process. I'm here to support you as you embark on this journey. Would you like to continue the conversation?","Thank you for taking the time to chat with me today. Let's go over what we've discussed. You've expressed a strong desire to quit smoking for health and financial reasons. We've looked into how dealing with an oral fixation can be a challenge, and you're open to building new habits. You’re considering incorporating gym visits on Monday through Wednesday and using toothpicks every day to address these concerns. Your readiness to make changes and your thoughtful approach to building a weekly routi...",4,-0.20251732540068346,0.02996325960071016,0.3064546447899697
64807f91bd90462348c5d01b,3232,counsellor,"AF, CQ, FI, SR, ST, SU","Thank you for sharing with me today. Let's take a moment to summarize what we've discussed. You've expressed the challenge of quitting smoking, especially with the influence of your social circle and ...","Thank you for sharing with me today. Let's take a moment to summarize what we've discussed. You've expressed the challenge of quitting smoking, especially with the influence of your social circle and media. We've explored the idea of distancing yourself from some of these triggers temporarily, a strategy you feel you can apply with your friends but recognize as more challenging at work. We've looked into the potential support from your manager, who shares a similar goal, and you're planning to take initiative by scheduling a conversation with him about possibly working remotely. You're feeling positive about taking this step and we're set to follow up to see how these strategies unfold. I'm inspired by your willingness to explore these ideas and your proactive approach. Looking forward to supporting you further in your journey. Would you like to continue the conversation?","Thank you for sharing with me today. Let's take a moment to summarize what we've discussed. You've expressed the challenge of quitting smoking, especially with the influence of your social circle and media. We've explored the idea of distancing yourself from some of these triggers temporarily, a strategy you feel you can apply with your friends but recognize as more challenging at work. We've looked into the potential support from your manager, who shares a similar goal, and you're planning to t...",4,-0.20251732540068346,0.02996325960071016,0.3064546447899697
663fd7ca84b7978432d6070b,14,counsellor,"AF, CQ, EC, FI, SR, ST, SU",Thank you for the conversation today. Let's go over what we've discussed so far. You've shared that smoking has become a routine for you and that you find it brings meditative moments and relief from ...,"Thank you for the conversation today. Let's go over what we've discussed so far. You've shared that smoking has become a routine for you and that you find it brings meditative moments and relief from stress, which you appreciate. It's great to know what works for you, and it's important to understand the role smoking plays in your life. If anything comes up or if you'd like to explore more in future conversations, I'm here to support you. Take care, and feel free to reach out whenever you're ready. Goodbye! Would you like to continue the conversation?","Thank you for the conversation today. Let's go over what we've discussed so far. You've shared that smoking has become a routine for you and that you find it brings meditative moments and relief from stress, which you appreciate. It's great to know what works for you, and it's important to understand the role smoking plays in your life. If anything comes up or if you'd like to explore more in future conversations, I'm here to support you. Take care, and feel free to reach out whenever you're rea...",5,0.20180295431140166,0.030559852692260196,0.3064546447899697
669a4f388b2de8df723faf1e,683,counsellor,"AF, CQ, EC, FI, SR, ST, SU",Thank you for sharing your journey with me today. Let me take a moment to summarize what we've discussed. You've been exploring how to change your smoking habits and are considering cutting down gradu...,"Thank you for sharing your journey with me today. Let me take a moment to summarize what we've discussed. You've been exploring how to change your smoking habits and are considering cutting down gradually rather than quitting cold turkey, which feels more feasible for you. You've already made progress by extending the time before your first cigarette in the morning, and it’s encouraging to see how it’s empowered you to skip every other smoke throughout the day. Your goal is to reach the point where smoking becomes a choice rather than a necessity, and you've found that this approach suits you better than the more conventional methods you've encountered before. I'm glad we could create a space where you feel supported in the way you want to approach this. If you ever feel like discussing more, I'm here to help. Would you like to continue the conversation?","Thank you for sharing your journey with me today. Let me take a moment to summarize what we've discussed. You've been exploring how to change your smoking habits and are considering cutting down gradually rather than quitting cold turkey, which feels more feasible for you. You've already made progress by extending the time before your first cigarette in the morning, and it’s encouraging to see how it’s empowered you to skip every other smoke throughout the day. Your goal is to reach the point wh...",5,0.20180295431140166,0.030559852692260196,0.3064546447899697
6733afc24000cce390aa2575,1259,counsellor,"AF, CQ, EC, FI, SR, ST, SU",Thank you for sharing so much with me today. Here's a quick summary of what we've talked about: We've explored your feelings about the possibility of quitting smoking and recognized that while there's...,"Thank you for sharing so much with me today. Here's a quick summary of what we've talked about: We've explored your feelings about the possibility of quitting smoking and recognized that while there's some uncertainty about how life might feel without it, there are potential health benefits, such as reducing headaches. We've also acknowledged that smoking currently serves as your main outlet for relaxation and pleasure. You've shown a willingness to consider trying new ways to relax or enjoy yourself, which is a positive step forward. Remember, whatever pathway you choose, it's about finding what works for you. If you're ready to move forward with some planning, we can explore that together. Would you like to continue the conversation?","Thank you for sharing so much with me today. Here's a quick summary of what we've talked about: We've explored your feelings about the possibility of quitting smoking and recognized that while there's some uncertainty about how life might feel without it, there are potential health benefits, such as reducing headaches. We've also acknowledged that smoking currently serves as your main outlet for relaxation and pleasure. You've shown a willingness to consider trying new ways to relax or enjoy you...",5,0.20180295431140166,0.030559852692260196,0.3064546447899697
669d1b8c4cc3b111f5b65a40,2156,counsellor,"AF, CQ, EC, FI, SR, ST, SU","Thank you for sharing your thoughts and feelings today. Let's take a moment to go over what we've discussed. You mentioned a strong desire to quit smoking, mainly motivated by the hope of improving yo...","Thank you for sharing your thoughts and feelings today. Let's take a moment to go over what we've discussed. You mentioned a strong desire to quit smoking, mainly motivated by the hope of improving your health, especially your asthma and overall breathing. We've talked about how smoking has become a coping mechanism for stress and a part of your daily routine. Exercise is something that helps manage stress for you, although it can be challenging due to your breathing. You decided that cutting back a few cigarettes each week until you reach a point where you're ready to quit entirely could be a good strategy. Tracking your progress weekly is important to you, and involving your family for motivation shows how much you value their support. Rewarding yourself with a gift from the money you save gives you something to look forward to as well. It's clear that you've put a lot of thought into this, and I'm here to support you throughout your journey. Thank you for this conversation, and please feel free to reach out anytime you need to talk again. Would you like to continue the conversation?","Thank you for sharing your thoughts and feelings today. Let's take a moment to go over what we've discussed. You mentioned a strong desire to quit smoking, mainly motivated by the hope of improving your health, especially your asthma and overall breathing. We've talked about how smoking has become a coping mechanism for stress and a part of your daily routine. Exercise is something that helps manage stress for you, although it can be challenging due to your breathing. You decided that cutting ba...",5,0.20180295431140166,0.030559852692260196,0.3064546447899697
5f9197ba39d009000b3d9268,2597,counsellor,"AF, CQ, EC, FI, SR, ST, SU","Thank you for our conversation today. Let's take a moment to reflect on what we've covered. We talked about your goal to quit smoking before your graduation, and how seeing underage kids smoking has i...","Thank you for our conversation today. Let's take a moment to reflect on what we've covered. We talked about your goal to quit smoking before your graduation, and how seeing underage kids smoking has influenced your perspective. You shared that quitting will allow you to focus more on your family and save money. We explored different strategies, and you chose mindfulness and relaxation techniques to manage cravings and stress. We've also set up a personalized plan to integrate practices like deep breathing, meditation, progressive muscle relaxation, and yoga. These steps align with your desire to try quitting until you succeed. If there's anything more you need, we can always revisit and adjust your plan. Feel free to reach out if you have questions or need support along the way. Would you like to continue the conversation?","Thank you for our conversation today. Let's take a moment to reflect on what we've covered. We talked about your goal to quit smoking before your graduation, and how seeing underage kids smoking has influenced your perspective. You shared that quitting will allow you to focus more on your family and save money. We explored different strategies, and you chose mindfulness and relaxation techniques to manage cravings and stress. We've also set up a personalized plan to integrate practices like deep...",5,0.20180295431140166,0.030559852692260196,0.3064546447899697
5cfd68599d3b5700198ab635,377,counsellor,"CQ, CR, FI, SR, ST, SU",Thank you for sharing your thoughts with me today. Let's go over what we've talked about. You expressed a desire to quit smoking due to concerns about money and long-term health effects. At the same t...,"Thank you for sharing your thoughts with me today. Let's go over what we've talked about. You expressed a desire to quit smoking due to concerns about money and long-term health effects. At the same time, smoking seems to be tied to important social interactions and moments of comfort for you, making the decision to quit challenging. However, you're open to maintaining those relationships by still spending time with your friends, just without smoking. You're aiming for a healthier, more meaningful life, and we've discussed how quitting aligns with those goals. Thank you for this open conversation, and I'm here to support you as you consider your next steps. Would you like to continue the conversation?","Thank you for sharing your thoughts with me today. Let's go over what we've talked about. You expressed a desire to quit smoking due to concerns about money and long-term health effects. At the same time, smoking seems to be tied to important social interactions and moments of comfort for you, making the decision to quit challenging. However, you're open to maintaining those relationships by still spending time with your friends, just without smoking. You're aiming for a healthier, more meaningf...",6,0.2004674340237877,0.03170220463344514,0.3064546447899697
6693ad02e4dd0cfa3a193d75,1055,counsellor,"CQ, CR, FI, SR, ST, SU",Thank you for sharing your thoughts with me today. Let's go over what we've talked about. You've been dealing with a blocked gland and are managing it with painkillers and heat. This experience made y...,"Thank you for sharing your thoughts with me today. Let's go over what we've talked about. You've been dealing with a blocked gland and are managing it with painkillers and heat. This experience made you reflect on smoking and your desire to stop, despite feeling scared because smoking has been a part of your life for over 25 years. You talked about how smoking has been a way to escape stress temporarily, particularly when things don't go as planned. You've also identified the need to develop new ways to manage stress and expressed interest in exploring new techniques. It's been really nice to understand what you're experiencing and thinking about. Thank you again for sharing. Would you like to continue the conversation?","Thank you for sharing your thoughts with me today. Let's go over what we've talked about. You've been dealing with a blocked gland and are managing it with painkillers and heat. This experience made you reflect on smoking and your desire to stop, despite feeling scared because smoking has been a part of your life for over 25 years. You talked about how smoking has been a way to escape stress temporarily, particularly when things don't go as planned. You've also identified the need to develop new...",6,0.2004674340237877,0.03170220463344514,0.3064546447899697
6565f3239d4b3557933760d3,1492,counsellor,"CQ, CR, FI, SR, ST, SU","Thank you for our conversation today. Let's take a moment to summarize what we've talked about. You shared how smoking brings you enjoyment through taste and relaxation, though the financial cost is a...","Thank you for our conversation today. Let's take a moment to summarize what we've talked about. You shared how smoking brings you enjoyment through taste and relaxation, though the financial cost is a concern for you. While smoking currently doesn’t seem to impact your daily life significantly, it is something you’re beginning to reflect on. If you ever wish to discuss your thoughts or explore this more, I'm here to support you. Would you like to continue the conversation?","Thank you for our conversation today. Let's take a moment to summarize what we've talked about. You shared how smoking brings you enjoyment through taste and relaxation, though the financial cost is a concern for you. While smoking currently doesn’t seem to impact your daily life significantly, it is something you’re beginning to reflect on. If you ever wish to discuss your thoughts or explore this more, I'm here to support you. Would you like to continue the conversation?",6,0.2004674340237877,0.03170220463344514,0.3064546447899697
667cfd0b827314cd6f7027c4,1622,counsellor,"CQ, CR, FI, SR, ST, SU","Thank you for sharing everything with me today. I'll summarize what we've gone over so far. You've been feeling worn out, particularly because of financial stress, and you've recognized that smoking i...","Thank you for sharing everything with me today. I'll summarize what we've gone over so far. You've been feeling worn out, particularly because of financial stress, and you've recognized that smoking is both a way you cope with stress and a source of further financial strain. There's a conflicting feeling for you, as you enjoy smoking but dislike the dependence it creates and the financial burden it adds. Achieving better financial balance is something that's important and motivating for you. Please know that I'm here to continue supporting you as you navigate these feelings and any changes you might consider in the future. Would you like to continue the conversation?","Thank you for sharing everything with me today. I'll summarize what we've gone over so far. You've been feeling worn out, particularly because of financial stress, and you've recognized that smoking is both a way you cope with stress and a source of further financial strain. There's a conflicting feeling for you, as you enjoy smoking but dislike the dependence it creates and the financial burden it adds. Achieving better financial balance is something that's important and motivating for you. Ple...",6,0.2004674340237877,0.03170220463344514,0.3064546447899697
567f59e0d18c640011e7ac0b,2218,counsellor,"CQ, CR, FI, SR, ST, SU","Thank you for today's conversation. Let me summarize what we've touched on: We've explored how smoking fits into your daily life, offering comfort during stressful times and after meals. Though you se...","Thank you for today's conversation. Let me summarize what we've touched on: We've explored how smoking fits into your daily life, offering comfort during stressful times and after meals. Though you see it as a habit now, you've shared an interest in starting to cut down. Together, we've considered the idea of tracking your smoking patterns to identify potential areas for small changes. This could help us find manageable ways to reduce smoking over time. I'm really looking forward to hearing how this goes for you in our next session. Would you like to continue the conversation?","Thank you for today's conversation. Let me summarize what we've touched on: We've explored how smoking fits into your daily life, offering comfort during stressful times and after meals. Though you see it as a habit now, you've shared an interest in starting to cut down. Together, we've considered the idea of tracking your smoking patterns to identify potential areas for small changes. This could help us find manageable ways to reduce smoking over time. I'm really looking forward to hearing how ...",6,0.2004674340237877,0.03170220463344514,0.3064546447899697
62d6ad4f05c13b6b7f6612e8,2981,counsellor,"CQ, CR, FI, SR, ST, SU","Thank you for sharing this time with me today. I'm going to summarize our conversation so far. You've expressed a desire to stop smoking, largely motivated by wanting to improve your health and spend ...","Thank you for sharing this time with me today. I'm going to summarize our conversation so far. You've expressed a desire to stop smoking, largely motivated by wanting to improve your health and spend quality time with your daughter. The idea of running a marathon for charity excites and motivates you, though it's also natural to feel a bit scared. We've explored the idea of throwing away any remaining cigarettes and incorporating activities like gaming and going to the gym to help manage cravings. You've made excellent strides toward change, and I'm here to support you in any way you need. Would you like to continue the conversation?","Thank you for sharing this time with me today. I'm going to summarize our conversation so far. You've expressed a desire to stop smoking, largely motivated by wanting to improve your health and spend quality time with your daughter. The idea of running a marathon for charity excites and motivates you, though it's also natural to feel a bit scared. We've explored the idea of throwing away any remaining cigarettes and incorporating activities like gaming and going to the gym to help manage craving...",6,0.2004674340237877,0.03170220463344514,0.3064546447899697
673b9921320df37633fc09d0,3341,counsellor,"CQ, CR, FI, SR, ST, SU","Thank you for sharing with me today. To summarize our conversation: We've talked about how smoking is a significant part of your life right now, but you've expressed thoughts about quitting someday du...","Thank you for sharing with me today. To summarize our conversation: We've talked about how smoking is a significant part of your life right now, but you've expressed thoughts about quitting someday due to concerns about your health and finances. Those areas have a big impact on your thoughts about smoking. You've also started to envision how quitting could lead to a better lifestyle with the extra savings you might accumulate. We've touched on the positive changes that could come with quitting and how your health and financial improvements are motivating factors. If you ever want to delve deeper into planning these changes or talk about anything else, you know where to find support. Would you like to continue the conversation?","Thank you for sharing with me today. To summarize our conversation: We've talked about how smoking is a significant part of your life right now, but you've expressed thoughts about quitting someday due to concerns about your health and finances. Those areas have a big impact on your thoughts about smoking. You've also started to envision how quitting could lead to a better lifestyle with the extra savings you might accumulate. We've touched on the positive changes that could come with quitting a...",6,0.2004674340237877,0.03170220463344514,0.3064546447899697
6481e7756969fcd48ea9c634,95,counsellor,"AF, OQ","You have a couple of healthy strategies like breathing techniques and going for walks that help you manage stress, in addition to smoking. These are great tools you already have in place. How might yo...","You have a couple of healthy strategies like breathing techniques and going for walks that help you manage stress, in addition to smoking. These are great tools you already have in place. How might you leverage them even more to support your goal of reducing smoking, especially in stressful times?","You have a couple of healthy strategies like breathing techniques and going for walks that help you manage stress, in addition to smoking. These are great tools you already have in place. How might you leverage them even more to support your goal of reducing smoking, especially in stressful times?",7,0.18247136809704556,0.05095834210296434,0.42222626313884737
67336dc4beb89674ca687d87,228,counsellor,"AF, OQ","Acknowledging that desire to reduce your smoking and recognizing the effort you're putting in is really important. It's a journey that may take time, and you deserve to give yourself credit for the st...","Acknowledging that desire to reduce your smoking and recognizing the effort you're putting in is really important. It's a journey that may take time, and you deserve to give yourself credit for the steps you're taking, even if they're small. How might you support yourself or remind yourself of this commitment you've voiced?","Acknowledging that desire to reduce your smoking and recognizing the effort you're putting in is really important. It's a journey that may take time, and you deserve to give yourself credit for the steps you're taking, even if they're small. How might you support yourself or remind yourself of this commitment you've voiced?",7,0.18247136809704556,0.05095834210296434,0.42222626313884737
610898813e48dc2864965122,405,counsellor,"AF, OQ",That's a great topic to explore. What are your thoughts about your smoking right now?,That's a great topic to explore. What are your thoughts about your smoking right now?,That's a great topic to explore. What are your thoughts about your smoking right now?,7,0.18247136809704556,0.05095834210296434,0.42222626313884737
66293f7d355cb2780b2b2ab1,625,counsellor,"AF, OQ","You've already taken steps to reduce your smoking by about 10% and are consciously making efforts to delay lighting up sometimes. Those are meaningful actions toward change, even if they seem small. H...","You've already taken steps to reduce your smoking by about 10% and are consciously making efforts to delay lighting up sometimes. Those are meaningful actions toward change, even if they seem small. How do you feel about these changes, and what do you notice about yourself as you make them?","You've already taken steps to reduce your smoking by about 10% and are consciously making efforts to delay lighting up sometimes. Those are meaningful actions toward change, even if they seem small. How do you feel about these changes, and what do you notice about yourself as you make them?",7,0.18247136809704556,0.05095834210296434,0.42222626313884737
66293f7d355cb2780b2b2ab1,627,counsellor,"AF, OQ",You have a strong belief in your ability to make changes in your life based on past experiences of deciding to let go of things. It sounds like you have confidence in your capability to make choices t...,You have a strong belief in your ability to make changes in your life based on past experiences of deciding to let go of things. It sounds like you have confidence in your capability to make choices that align with your goals and values. How does that sense of confidence impact your thoughts about smoking and your relationship with it moving forward?,You have a strong belief in your ability to make changes in your life based on past experiences of deciding to let go of things. It sounds like you have confidence in your capability to make choices that align with your goals and values. How does that sense of confidence impact your thoughts about smoking and your relationship with it moving forward?,7,0.18247136809704556,0.05095834210296434,0.42222626313884737
669a4f388b2de8df723faf1e,671,counsellor,"AF, OQ","That's a significant step, and it's impressive that you've already begun making changes, like delaying that first smoke of the day. It shows you’re quite motivated to make this work. How has it been g...","That's a significant step, and it's impressive that you've already begun making changes, like delaying that first smoke of the day. It shows you’re quite motivated to make this work. How has it been going so far with waiting longer in the mornings?","That's a significant step, and it's impressive that you've already begun making changes, like delaying that first smoke of the day. It shows you’re quite motivated to make this work. How has it been going so far with waiting longer in the mornings?",7,0.18247136809704556,0.05095834210296434,0.42222626313884737
669a4f388b2de8df723faf1e,675,counsellor,"AF, OQ",You're showing yourself just how capable you are by overcoming something that was once difficult. It's encouraging to see your progress from 5 minutes to waiting until you leave the house. Reflecting ...,"You're showing yourself just how capable you are by overcoming something that was once difficult. It's encouraging to see your progress from 5 minutes to waiting until you leave the house. Reflecting on this success, how do you see it influencing the way you approach cutting down throughout the day?","You're showing yourself just how capable you are by overcoming something that was once difficult. It's encouraging to see your progress from 5 minutes to waiting until you leave the house. Reflecting on this success, how do you see it influencing the way you approach cutting down throughout the day?",7,0.18247136809704556,0.05095834210296434,0.42222626313884737
5ab8cbc53607f50001929fb9,792,counsellor,"AF, OQ","Stopping smoking is a significant topic, and I appreciate you bringing it up. What are some thoughts or feelings that come to mind when you think about stopping smoking?","Stopping smoking is a significant topic, and I appreciate you bringing it up. What are some thoughts or feelings that come to mind when you think about stopping smoking?","Stopping smoking is a significant topic, and I appreciate you bringing it up. What are some thoughts or feelings that come to mind when you think about stopping smoking?",7,0.18247136809704556,0.05095834210296434,0.42222626313884737
5ab8cbc53607f50001929fb9,822,counsellor,"AF, OQ","Great! I'm glad you're interested in continuing. With the idea of walking and home decor as possibilities to focus on, how do you feel about taking steps toward reducing or stopping smoking? What's co...","Great! I'm glad you're interested in continuing. With the idea of walking and home decor as possibilities to focus on, how do you feel about taking steps toward reducing or stopping smoking? What's coming up for you as you think about that?","Great! I'm glad you're interested in continuing. With the idea of walking and home decor as possibilities to focus on, how do you feel about taking steps toward reducing or stopping smoking? What's coming up for you as you think about that?",7,0.18247136809704556,0.05095834210296434,0.42222626313884737
671fad84ba3eb025db97acd1,834,counsellor,"AF, OQ",That's a big decision and it's great that you're thinking about it. What has made you consider stopping smoking at this point in your life?,That's a big decision and it's great that you're thinking about it. What has made you consider stopping smoking at this point in your life?,That's a big decision and it's great that you're thinking about it. What has made you consider stopping smoking at this point in your life?,7,0.18247136809704556,0.05095834210296434,0.42222626313884737
671fad84ba3eb025db97acd1,836,counsellor,"AF, OQ","It's understandable to be concerned about your health, and it's really important that you're acknowledging those feelings. What's been happening with your health lately that's led you to this realizat...","It's understandable to be concerned about your health, and it's really important that you're acknowledging those feelings. What's been happening with your health lately that's led you to this realization?","It's understandable to be concerned about your health, and it's really important that you're acknowledging those feelings. What's been happening with your health lately that's led you to this realization?",7,0.18247136809704556,0.05095834210296434,0.42222626313884737
5d42486206811e001ada5b4b,934,counsellor,"AF, OQ",Your commitment to better health and breathing are strong motivators for you. Those are important reasons to keep moving forward on this journey. How does the idea of enjoying better health and improv...,Your commitment to better health and breathing are strong motivators for you. Those are important reasons to keep moving forward on this journey. How does the idea of enjoying better health and improved breathing make you feel about the future?,Your commitment to better health and breathing are strong motivators for you. Those are important reasons to keep moving forward on this journey. How does the idea of enjoying better health and improved breathing make you feel about the future?,7,0.18247136809704556,0.05095834210296434,0.42222626313884737
59edca95ac0af70001b36f9c,1015,counsellor,"AF, OQ",Both your health and finances are really important factors. Investing in your well-being and saving money could greatly benefit your future. What changes do you imagine might happen in your life if yo...,Both your health and finances are really important factors. Investing in your well-being and saving money could greatly benefit your future. What changes do you imagine might happen in your life if you were to quit smoking?,Both your health and finances are really important factors. Investing in your well-being and saving money could greatly benefit your future. What changes do you imagine might happen in your life if you were to quit smoking?,7,0.18247136809704556,0.05095834210296434,0.42222626313884737
65afd259807fecf459149c11,1289,counsellor,"AF, OQ","Great to hear that you're keen to dive in! So, tell me a little bit about what's been going on with you and where smoking fits into your life these days.","Great to hear that you're keen to dive in! So, tell me a little bit about what's been going on with you and where smoking fits into your life these days.","Great to hear that you're keen to dive in! So, tell me a little bit about what's been going on with you and where smoking fits into your life these days.",7,0.18247136809704556,0.05095834210296434,0.42222626313884737
664d8066db4407ac502a5979,1341,counsellor,"AF, OQ","You have some really strong motivations, like your family and your own health. Those are powerful reasons that can guide you as you think about the changes you want to make. How do you picture things ...","You have some really strong motivations, like your family and your own health. Those are powerful reasons that can guide you as you think about the changes you want to make. How do you picture things changing for you and your family if you were to quit smoking?","You have some really strong motivations, like your family and your own health. Those are powerful reasons that can guide you as you think about the changes you want to make. How do you picture things changing for you and your family if you were to quit smoking?",7,0.18247136809704556,0.05095834210296434,0.42222626313884737
664d8066db4407ac502a5979,1355,counsellor,"AF, OQ","Believing that this approach could work is an important step. Having confidence in your ability to implement change can be very empowering. As you consider vaping as an alternative, how do you plan to...","Believing that this approach could work is an important step. Having confidence in your ability to implement change can be very empowering. As you consider vaping as an alternative, how do you plan to start, and is there anything you might need to make this transition a bit smoother for you?","Believing that this approach could work is an important step. Having confidence in your ability to implement change can be very empowering. As you consider vaping as an alternative, how do you plan to start, and is there anything you might need to make this transition a bit smoother for you?",7,0.18247136809704556,0.05095834210296434,0.42222626313884737
664d8066db4407ac502a5979,1357,counsellor,"AF, OQ","That’s a decisive plan you have, aiming to make a direct switch. Taking such a clear step can sometimes make the transition feel more straightforward. What might help you stay on track with this plan ...","That’s a decisive plan you have, aiming to make a direct switch. Taking such a clear step can sometimes make the transition feel more straightforward. What might help you stay on track with this plan once you've made the switch?","That’s a decisive plan you have, aiming to make a direct switch. Taking such a clear step can sometimes make the transition feel more straightforward. What might help you stay on track with this plan once you've made the switch?",7,0.18247136809704556,0.05095834210296434,0.42222626313884737
629e42a3800b66722644beda,1395,counsellor,"AF, OQ",Five fewer cigarettes a day sounds like a solid starting point. It's a manageable step that can make a significant difference over time. How would you like to track your progress and stay motivated wi...,Five fewer cigarettes a day sounds like a solid starting point. It's a manageable step that can make a significant difference over time. How would you like to track your progress and stay motivated with this goal?,Five fewer cigarettes a day sounds like a solid starting point. It's a manageable step that can make a significant difference over time. How would you like to track your progress and stay motivated with this goal?,7,0.18247136809704556,0.05095834210296434,0.42222626313884737
66d804534578af1dec99f245,1662,counsellor,"AF, OQ","That's a really important step you're considering. Quitting smoking can be a challenging journey, and it's great that you're open to talking about it. What's been going on in your life that has led yo...","That's a really important step you're considering. Quitting smoking can be a challenging journey, and it's great that you're open to talking about it. What's been going on in your life that has led you to think about stopping smoking?","That's a really important step you're considering. Quitting smoking can be a challenging journey, and it's great that you're open to talking about it. What's been going on in your life that has led you to think about stopping smoking?",7,0.18247136809704556,0.05095834210296434,0.42222626313884737
5ef1a79464e5837c95df3de8,1743,counsellor,"AF, OQ","You've come to see just how strong the hold smoking has on you, which is an important realization. You've discovered that you have the ability to go for hours without smoking—even if it's hard to full...","You've come to see just how strong the hold smoking has on you, which is an important realization. You've discovered that you have the ability to go for hours without smoking—even if it's hard to fully let go of the thought. Each hour without smoking is a testament to your resilience and capacity for change, even in a difficult situation. Knowing what you know now, what do you see as your most important reasons for wanting to quit?","You've come to see just how strong the hold smoking has on you, which is an important realization. You've discovered that you have the ability to go for hours without smoking—even if it's hard to fully let go of the thought. Each hour without smoking is a testament to your resilience and capacity for change, even in a difficult situation. Knowing what you know now, what do you see as your most important reasons for wanting to quit?",7,0.18247136809704556,0.05095834210296434,0.42222626313884737
5e711d9e908b46031e32138c,1780,counsellor,"AF, OQ",That's an incredibly significant accomplishment. Overcoming something as challenging as heroin addiction takes immense strength and determination. It shows that you have the resilience and capability ...,That's an incredibly significant accomplishment. Overcoming something as challenging as heroin addiction takes immense strength and determination. It shows that you have the resilience and capability to make tough changes. How might the strength you demonstrated in the past help you as you think about changing your smoking habit?,That's an incredibly significant accomplishment. Overcoming something as challenging as heroin addiction takes immense strength and determination. It shows that you have the resilience and capability to make tough changes. How might the strength you demonstrated in the past help you as you think about changing your smoking habit?,7,0.18247136809704556,0.05095834210296434,0.42222626313884737
5f44021f15c23f6e8e413b91,1850,counsellor,"AF, OQ",That sounds like a truly meaningful goal. Providing a warm and loving environment for your kids and having them feel proud of you are really significant aspirations. What are some things that you feel...,That sounds like a truly meaningful goal. Providing a warm and loving environment for your kids and having them feel proud of you are really significant aspirations. What are some things that you feel might be helping or getting in the way of that vision for the future?,That sounds like a truly meaningful goal. Providing a warm and loving environment for your kids and having them feel proud of you are really significant aspirations. What are some things that you feel might be helping or getting in the way of that vision for the future?,7,0.18247136809704556,0.05095834210296434,0.42222626313884737
5f44021f15c23f6e8e413b91,1852,counsellor,"AF, OQ","Balancing feelings of being behind with the motivation to push harder towards your goals shows a lot of resilience and determination. What are some steps you are already taking, or thinking about taki...","Balancing feelings of being behind with the motivation to push harder towards your goals shows a lot of resilience and determination. What are some steps you are already taking, or thinking about taking, to move closer to creating that home and future you envision for your kids?","Balancing feelings of being behind with the motivation to push harder towards your goals shows a lot of resilience and determination. What are some steps you are already taking, or thinking about taking, to move closer to creating that home and future you envision for your kids?",7,0.18247136809704556,0.05095834210296434,0.42222626313884737
5f44021f15c23f6e8e413b91,1854,counsellor,"AF, OQ",Those are strong steps that reflect your commitment to building a better future for yourself and your kids. It seems like you have a clear focus on your career growth and creating financial stability....,"Those are strong steps that reflect your commitment to building a better future for yourself and your kids. It seems like you have a clear focus on your career growth and creating financial stability. How do you feel about your progress so far, and in what ways do you see your efforts connecting with other areas of your life, like health and well-being?","Those are strong steps that reflect your commitment to building a better future for yourself and your kids. It seems like you have a clear focus on your career growth and creating financial stability. How do you feel about your progress so far, and in what ways do you see your efforts connecting with other areas of your life, like health and well-being?",7,0.18247136809704556,0.05095834210296434,0.42222626313884737
6400f14b24ac2b910c9f2d93,1883,counsellor,"AF, OQ",Wanting to take care of your health is a powerful motivator. What health benefits do you hope to gain by cutting back?,Wanting to take care of your health is a powerful motivator. What health benefits do you hope to gain by cutting back?,Wanting to take care of your health is a powerful motivator. What health benefits do you hope to gain by cutting back?,7,0.18247136809704556,0.05095834210296434,0.42222626313884737
